"datasetkey","confidence_level","title","text","access","taxa"
"b3a30c93-04fb-4a2e-9016-0ac99005b48c",1,"Royal Netherlands Institute for Sea Research (NIOZ) - Kom Fyke Mokbaai","Van der Veer H W, De Bruin T (2023). Royal Netherlands Institute for Sea Research (NIOZ) - Kom Fyke Mokbaai. Version 3.3. NIOZ Royal Netherlands Institute for Sea Research. Occurrence dataset https://doi.org/10.15468/ztbuho accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"6364371e-f762-11e1-a439-00145eb45e9a",1,"Ministerio de Medio Ambiente, y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007, Peces Continentales","Villares Muyo J M, Ruiz Franco B (2020). Ministerio de Medio Ambiente, y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007, Peces Continentales. Spanish Ministry for Ecological Transition and Demographic Challenge. Occurrence dataset https://doi.org/10.15468/bva6tr accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"62db1876-f762-11e1-a439-00145eb45e9a",1,"AKG-Gelände in Bensheim","GEO-Tag der Artenvielfalt. AKG-Gelände in Bensheim. Occurrence dataset https://doi.org/10.15468/jm2mld accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"3236cdc4-2f4d-4bd6-b53f-54fd8d8a0aa8",1,"Midden-Limburg Fish Ponds Survey","Lemmens P (2018). Midden-Limburg Fish Ponds Survey. BioFresh. Sampling event dataset https://doi.org/10.13148/fzynim accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"960af0c2-f762-11e1-a439-00145eb45e9a",1,"Artenvielfalt am Schlern","GEO-Tag der Artenvielfalt. Artenvielfalt am Schlern. Occurrence dataset https://doi.org/10.15468/5zx5yb accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"642c898a-f762-11e1-a439-00145eb45e9a",1,"Rund um den Hainbergsee","GEO-Tag der Artenvielfalt. Rund um den Hainbergsee. Occurrence dataset https://doi.org/10.15468/ybncmd accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"5fe48e2c-a83d-43b7-952a-e1e62c49ad23",1,"Monitoring data from the federal state Saxony (Germany)","Jenemann K, Dahm V (2017). Monitoring data from the federal state Saxony (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe93 accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"623ecebc-f762-11e1-a439-00145eb45e9a",1,"Gewässer des Wartbergparks Stuttgart (beim Naturlabor der Umweltakademie Baden-Württemberg)","GEO-Tag der Artenvielfalt. Gewässer des Wartbergparks Stuttgart (beim Naturlabor der Umweltakademie Baden-Württemberg). Occurrence dataset https://doi.org/10.15468/nta3gn accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"95c27b3a-f762-11e1-a439-00145eb45e9a",1,"Kohlstattbrunnental","GEO-Tag der Artenvielfalt. Kohlstattbrunnental. Occurrence dataset https://doi.org/10.15468/lphvi0 accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"f6b72f89-09c9-4805-be09-96198ab19050",1,"Réserves Naturelles de France (RNF) - RNF - Données de l'association Vivarmor Nature","Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données de l'association Vivarmor Nature. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/aqixrm accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"7a6a067b-7154-4cb1-a439-5df89875690b",1,"Regroupement d'études et inventaires de la Réserve Naturelle des Sauvages - FR9300153 - Ensemble des données d'observation terrain","Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires de la Réserve Naturelle des Sauvages - FR9300153 - Ensemble des données d'observation terrain. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/63qt5h accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"cb4c3a5c-3b28-41a3-ace9-9fa7c60e0b31",1,"Cumbria Non Native Invasive Species","Cumbria Biodiversity Data Centre (2022). Cumbria Non Native Invasive Species. Occurrence dataset https://doi.org/10.15468/3exspu accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"b6dc7422-a09d-4986-b5ac-e8f6f50a9732",1,"Biodiversity weekend observations, Recorder-Lux database","National Museum of Natural History, Luxembourg (2022). Biodiversity weekend observations, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/grbhmn accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"fe013393-3bda-4369-a8e4-015b89ba65fb",1,"Freshwater Bullhead Survey Data in Wales","Natural Resources Wales (2023). Freshwater Bullhead Survey Data in Wales. Occurrence dataset https://doi.org/10.15468/dgwfke accessed via GBIF.org on 2023-05-24.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24","fish"
"b5192815-5e90-45b4-a17d-62856a3ead51",1,"Monitoring data from the federal state North Rhine-Westphalia (Germany)","Kirchhoff N, Dahm V (2017). Monitoring data from the federal state North Rhine-Westphalia (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe91 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"37f48e00-1fe8-11dc-b461-b8a03c50a862",1,"Dutch Foundation for Applied Water Research (STOWA) - Limnodata Neerlandica","Knoben R, van der Wal B (2020). Dutch Foundation for Applied Water Research (STOWA) - Limnodata Neerlandica. Dutch Foundation for Applied Water Research. Occurrence dataset https://doi.org/10.15468/ennulm accessed via GBIF.org on 2023-05-17.","26 water boards, the provinces and the Ministry of Transport, Public Works and Water Management. Over 20,000 sample points were used. The main purpose of the dataset is monitoring the quality of Dutch surface waters. Next to the biological characteristics also a-biotic data were sampled and stored alongside the biotic data. Observations are available from phytoplankton, diatoms, aquatic and riparian plants, macro-invertebrates and fish. The data were collected on a yearly base. The taxonomy has been validated according to the Dutch standardised checklist of aquatic species.""","macroinvertebrate"
"ee0b9239-78c2-42a1-9603-9b0a184752ea",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aquascop","Inventaire National du Patrimoine Naturel (2020). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aquascop. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/b9kq4j accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"78888b83-0b6b-4836-b5a4-dca31206b993",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aquabio","Inventaire National du Patrimoine Naturel (2022). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes d'Aquabio. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/c4vs69 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"75a45d89-5ab2-470c-90df-b15417bf26dc",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de BOURRU Rémi","Inventaire National du Patrimoine Naturel (2019). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de BOURRU Rémi. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/t6hvv9 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"cbaceeb5-5f37-45cf-a1e9-6e38717aec3d",2,"La Planète revisitée - Corse 2019-2022 - La Planète Revisitée Corse 2020 : prospections Agriate, Saint-Florent et Cap Corse","Inventaire National du Patrimoine Naturel (2021). La Planète revisitée - Corse 2019-2022 - La Planète Revisitée Corse 2020 : prospections Agriate, Saint-Florent et Cap Corse. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bwhm6a accessed via GBIF.org on 2023-05-17.","en septembre (2 l<e9>pidopt<e9>ristes, pi<e8>ge lumineux)","macroinvertebrate"
"d9f7b2f6-03b3-4cd3-817b-c61949d79b1d",1,"Système d’évaluation de l’état des Eaux (SEEE) - Données hydrobiologiques sur l'état des eaux de surface - Système d’évaluation de l’état des Eaux (SEEE) - Invertébrés","Inventaire National du Patrimoine Naturel (2016). Système d’évaluation de l’état des Eaux (SEEE) - Données hydrobiologiques sur l'état des eaux de surface - Système d’évaluation de l’état des Eaux (SEEE) - Invertébrés. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qnez2y accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"66178162-01dc-4133-9b3c-83265481c383",1,"TestWat - Macroinvertebrates and macrophytes of freshwater bodies in Flanders, Belgium","Denys L, Packet J (2022). TestWat - Macroinvertebrates and macrophytes of freshwater bodies in Flanders, Belgium. Version 25.5. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/xzpcvv accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"9a73f108-5ee8-4e9b-a1f7-8f2c5f0dc0d6",1,"Monitoring data from the federal state Berlin (Germany)","Köhler A, Dahm V (2017). Monitoring data from the federal state Berlin (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe89 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"505cabc3-7550-4fd1-96dc-6d77d5ffc6de",1,"Monitoring data from the federal state Hesse (Germany)","Banning M, Dahm V (2017). Monitoring data from the federal state Hesse (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe87 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"3186cd3f-a7d0-4e64-bb60-630e20a47fa6",1,"Monitoring data from the federal state Bavaria (Germany)","Fischer F, Dahm V (2017). Monitoring data from the federal state Bavaria (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe88 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"5d2f6092-6dcd-496b-abba-6d9e95ccc801",1,"Monitoring data from the federal state Rhineland-Palatinate (Germany)","Fischer J, Dahm V (2017). Monitoring data from the federal state Rhineland-Palatinate (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe92 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"95e635d4-f762-11e1-a439-00145eb45e9a",2,"Banco de Datos de la Biodiversidad de la Comunitat Valenciana","Generalitat Valenciana (2023). Banco de Datos de la Biodiversidad de la Comunitat Valenciana. Biodiversity data bank of Generalitat Valenciana. Occurrence dataset https://doi.org/10.15468/b4yqdy accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"fea6b5c8-64bc-4fb9-8c36-bb4088f99e37",1,"From Corsica to Britain: new outdoor records of Ocnerodrilidae (Annelida: Clitellata) in western Europe","Rota E (2014). From Corsica to Britain: new outdoor records of Ocnerodrilidae (Annelida: Clitellata) in western Europe. Biodiversity Data Journal. Checklist dataset https://doi.org/10.15468/sizim1 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"617fbd06-f762-11e1-a439-00145eb45e9a",1,"Zielbach (Töll)","GEO-Tag der Artenvielfalt. Zielbach (Töll). Occurrence dataset https://doi.org/10.15468/q2gkol accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8359171b-9432-421e-88fc-56a55f1c098c",1,"Invertebrate Site Register - England (1738-2005)","Natural England (2022). Invertebrate Site Register - England (1738-2005). Occurrence dataset https://doi.org/10.15468/7wbiu7 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"98af357b-541e-4f16-b35c-8ca68767be99",1,"River macroinvertebrate data for 2005 and 2006","Scottish Environment Protection Agency (2022). River macroinvertebrate data for 2005 and 2006. Occurrence dataset https://doi.org/10.15468/knxcqi accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"5fe48e2c-a83d-43b7-952a-e1e62c49ad23",1,"Monitoring data from the federal state Saxony (Germany)","Jenemann K, Dahm V (2017). Monitoring data from the federal state Saxony (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe93 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"71cb1778-f762-11e1-a439-00145eb45e9a",1,"Feuerlöschteich, Wald und Dünen in den Holmer Sandbergen","GEO-Tag der Artenvielfalt. Feuerlöschteich, Wald und Dünen in den Holmer Sandbergen. Occurrence dataset https://doi.org/10.15468/vn9uhn accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7d17a2b2-8751-41b5-ac9b-48effc1ea236",1,"BRERC species records from all years at full resolution excluding Notable Species within the last 10 years","Bristol Regional Environmental Records Centre (2021). BRERC species records from all years at full resolution excluding Notable Species within the last 10 years. Occurrence dataset https://doi.org/10.15468/h1ln5p accessed via GBIF.org on 2023-05-17.","Notable Species within the last 10 years, sensitive records, and those without NHM Taxon Version Keys (species name code)","macroinvertebrate"
"2444d607-5bbc-4b7a-a804-fd9fbaebd6c6",1,"Efectos del Cambio Ambiental en las comunidades de organismos de los ríos mediterráneos","Fortuño Estrada P (2020). Efectos del Cambio Ambiental en las comunidades de organismos de los ríos mediterráneos. Version 2.10. Freshwater Ecology, Hydrology and Management (F.E.H.M.) Research Group - Universitat de Barcelona. Sampling event dataset https://doi.org/10.15470/yt2uex accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"2d8d3cd4-da79-419b-9428-4820d44d30fd",1,"""Materials of the project """"Open biodiversity data: serving nature conservation in Ukraine""""""","""Marushchak O, Skorobogatov V, Vasyliuk O, Viter S, Marushchak M, Kuzemko A, Shynder O, Kavurka V, Nazarov N, Martynov O, Prokhorov O, Hleb R, Bezsmertna O, Kish R, Moysiyenko I, Haidash O, Rusin M, Volutsa O, Kuzio H, Prylutskyi O, Prylutska O, Hushtan H, Hushtan K (2023). Materials of the project """"Open biodiversity data: serving nature conservation in Ukraine"""". Version 1.12. Ukrainian Nature Conservation Group (NGO). Occurrence dataset https://doi.org/10.15468/95qy47 accessed via GBIF.org on 2023-05-17.""","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"d03f444a-7192-4fa0-bf7a-63714585c611",1,"England Non Native Species records 1965 to 2017","Environment Agency (2022). England Non Native Species records 1965 to 2017. Occurrence dataset https://doi.org/10.15468/pdop0k accessed via GBIF.org on 2023-05-17.","adhoc records and those from River Habitat Survey and Fish monitoring. Please help us to improve our species records by reporting any errors you find within this dataset to alice.hiley@environment-agency.gov.uk""","macroinvertebrate"
"db1abc39-7b60-4103-815d-820fa37cb62b",1,"Protected and Invasive Species Records Collected Through Environment Agency Survey 1995 - 2021","Environment Agency (2022). Protected and Invasive Species Records Collected Through Environment Agency Survey 1995 - 2021. Occurrence dataset https://doi.org/10.15468/awfvnp accessed via GBIF.org on 2023-05-17.","BIOSYS database - invertebrate, plant and algal monitoring from marine and freshwater, the National Fish Population Database - fish monitoring, and ad-hoc records from surveys at local offices. Currently not including records for fresh water pearl mussel. Please help us to improve our species records by reporting any errors you find within this dataset to marina.flamank@environment-agency.gov.uk","macroinvertebrate"
"3c428404-893c-44da-bb4a-6c19d8fb676a",1,"Alien macroinvertebrates in Flanders, Belgium","Boets P, Brosens D, Lock K, Adriaens T, Aelterman B, Mertens J, Goethals P L (2021). Alien macroinvertebrates in Flanders, Belgium. Version 1.9. Ghent University. Occurrence dataset https://doi.org/10.15468/xjtfoo accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"deae7cbd-0c20-422f-a7f9-4e8acfb57c4a",1,"Monitoring data from the federal state Saxony-Anhalt (Germany)","Jährling M, Dahm V (2017). Monitoring data from the federal state Saxony-Anhalt (Germany). Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfe94 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"b394cf35-d6d1-4d9d-9d5b-693229207b02",1,"Records of macrozoobenthos organisms in several water bodies of Ukraine during 2007-2021","Liashenko V (2022). Records of macrozoobenthos organisms in several water bodies of Ukraine during 2007-2021. Version 1.2. Ukrainian Nature Conservation Group (NGO). Occurrence dataset https://doi.org/10.15468/55u65q accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"2e409ff6-7714-417e-89ef-678207f66071",1,"ATBI Parc national du Mercantour / Parco naturale Alpi Marittime - Jeux de données provenant de l'ATBI Mercantour","Inventaire National du Patrimoine Naturel (2020). ATBI Parc national du Mercantour / Parco naturale Alpi Marittime - Jeux de données provenant de l'ATBI Mercantour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jtlspu accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"54facf62-bf0c-43e7-9972-4fdc407fa6c5",2,"""Déterminations et observations du Forum """"Le Monde des Insectes"""" (LMDI) - Données photographiques validées de la galerie du forum """"Le Monde des Insectes""""""","""Inventaire National du Patrimoine Naturel (2017). Déterminations et observations du Forum """"Le Monde des Insectes"""" (LMDI) - Données photographiques validées de la galerie du forum """"Le Monde des Insectes"""". UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2vjhg8 accessed via GBIF.org on 2023-05-17.""","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"43027054-3812-4599-b7bc-a01f1df5b071",2,"Données ONF faune-flore-fonge","Inventaire National du Patrimoine Naturel (2019). Données ONF faune-flore-fonge. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ykstli accessed via GBIF.org on 2023-05-17.","importations) et donn<e9>es actuelles depuis 2009 (BDN). A la fois donn<e9>es protocol<e9>es et donn<e9>es """"opportunistes"""".""","macroinvertebrate"
"66551429-5e35-4848-94f5-b13bcad669a5",1,"SILENE-FAUNE-PACA - CEN_PACA_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - CEN_PACA_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3kmwvz accessed via GBIF.org on 2023-05-17.","CBNA","macroinvertebrate"
"eb4b2590-2eb1-4e9d-b543-aef0ed9f4dee",1,"Réserves Naturelles de France (RNF) - RNF - Données du Syndicat de Gestion des Gorges de l'Ardêche","Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données du Syndicat de Gestion des Gorges de l'Ardêche. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/s1d7fm accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"403ac8e4-dfaa-4bcd-ab2e-f30f4632b12d",1,"FASFC - Exotic vector and pathogen surveillance programme in Belgium - Mosquitoes & Culicoides","Deblauwe I, Madder M, Brosens D (2021). FASFC - Exotic vector and pathogen surveillance programme in Belgium - Mosquitoes & Culicoides. Version 1.7. Institute of Tropical Medicine Antwerp. Occurrence dataset https://doi.org/10.15468/g7yq9x accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"1fef1ead-3d02-495e-8ff1-6aeb01123408",1,"Mosquito Alert Dataset","Mosquito Alert, Escobar A, Južni<c4>?-Zonta Ž (2023). Mosquito Alert Dataset. Version 1.13. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7744d8ba-6437-48f7-8f62-2e3e1b0f99fe",2,"Programmes de connaissance sur les communautés d'invertébrés en Occitanie - Données invertébrés produites par l'OPIE","Inventaire National du Patrimoine Naturel (2022). Programmes de connaissance sur les communautés d'invertébrés en Occitanie - Données invertébrés produites par l'OPIE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ukknfz accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"23bab45d-e5c8-43fd-8fc5-6a8668becd16",1,"Données issues des cartes validées dans le cadre de l'Atlas de la Biodiversité Départementale et des Secteurs Marins","Inventaire National du Patrimoine Naturel (2017). Données issues des cartes validées dans le cadre de l'Atlas de la Biodiversité Départementale et des Secteurs Marins. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dow1na accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"0b6d8878-cdce-4603-b948-67c099619e91",1,"SILENE-FAUNE-PACA - Groupe_Lamo_Naturae_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Groupe_Lamo_Naturae_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bknot5 accessed via GBIF.org on 2023-05-17.","CBNA","macroinvertebrate"
"28646617-3f8e-4910-849e-e3776e3fec78",2,"SILENE-FAUNE-PACA - Amis_des_Marais_du_Vigueirat_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Amis_des_Marais_du_Vigueirat_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tj0rsp accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"1dcfb37e-2288-4105-80d5-530e2c98d2a4",1,"Système d'Information sur la Nature et les Paysages d'Ile de France - Données sensibles (ou cachées par les observateurs) de la base de données Île-de-France","Inventaire National du Patrimoine Naturel (2020). Système d'Information sur la Nature et les Paysages d'Ile de France - Données sensibles (ou cachées par les observateurs) de la base de données Île-de-France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gk4jvr accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"d18935d7-260c-4633-af39-7eb7ee6f1e14",1,"Bibliographie de la faune, la flore et la fonge de France métropolitaine et outre-mer - Bibliographique de la faune, la flore et la fonge de France métropolitaine et outre-mer","Inventaire National du Patrimoine Naturel (2017). Bibliographie de la faune, la flore et la fonge de France métropolitaine et outre-mer - Bibliographique de la faune, la flore et la fonge de France métropolitaine et outre-mer. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cthncb accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"a22a33ca-9f57-49ce-879b-c547a524a733",1,"SILENE-FAUNE-PACA - PROSERPINE_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - PROSERPINE_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vhdbww accessed via GBIF.org on 2023-05-17.","CBNA","macroinvertebrate"
"aa79690b-018a-44b0-8ed4-2704ba530ade",2,"CardObs : Observations naturalistes issues de l'outil de saisie et gestion CardObs mis en place par le Service du Patrimoine Naturel (MNHN) / UMS PatriNat (OFB - CNRS - MNHN) - Données naturalistes d'Olivier ESCUDER","Inventaire National du Patrimoine Naturel N (2022). CardObs : Observations naturalistes issues de l'outil de saisie et gestion CardObs mis en place par le Service du Patrimoine Naturel (MNHN) / UMS PatriNat (OFB - CNRS - MNHN) - Données naturalistes d'Olivier ESCUDER. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g5giua accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"9b509219-8a73-4caf-80b8-daa16ed35c09",2,"SILENE-FAUNE-PACA - Parc_National_des_Calanques_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Parc_National_des_Calanques_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g0ds6l accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"1560f099-f48d-43ac-8d88-ce329a53aa7e",2,"Saisie naturaliste opportuniste dans SICEN Occitanie - Données opportunistes du CEN Midi-Pyrénées","Inventaire National du Patrimoine Naturel (2020). Saisie naturaliste opportuniste dans SICEN Occitanie - Données opportunistes du CEN Midi-Pyrénées. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jqsgs8 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"0c7bfc03-a631-46b1-a451-26c8e01bbf66",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de DUSOULIER François","Inventaire National du Patrimoine Naturel (2019). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de DUSOULIER François. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vfew3b accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
